DATE_TIME,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,TOTAL_DC_POWER,TOTAL_AC_POWER,TOTAL_DAILY_YIELD,TOTAL_TOTAL_YIELD,hour,minute,day_of_year,day_of_week,week_of_year,hour_sin,hour_cos,day_sin,day_cos,intraday_position,is_daytime,is_peak_sun,is_morning,is_afternoon,TOTAL_AC_POWER_lag_1,TOTAL_AC_POWER_lag_2,TOTAL_AC_POWER_lag_4,TOTAL_AC_POWER_lag_8,TOTAL_AC_POWER_lag_16,TOTAL_AC_POWER_lag_24,TOTAL_AC_POWER_lag_48,TOTAL_AC_POWER_lag_96,AMBIENT_TEMPERATURE_lag_1,AMBIENT_TEMPERATURE_lag_4,AMBIENT_TEMPERATURE_lag_8,AMBIENT_TEMPERATURE_lag_16,MODULE_TEMPERATURE_lag_1,MODULE_TEMPERATURE_lag_4,MODULE_TEMPERATURE_lag_8,MODULE_TEMPERATURE_lag_16,TOTAL_AC_POWER_rolling_mean_4,TOTAL_AC_POWER_rolling_std_4,TOTAL_AC_POWER_rolling_min_4,TOTAL_AC_POWER_rolling_max_4,TOTAL_AC_POWER_rolling_mean_8,TOTAL_AC_POWER_rolling_std_8,TOTAL_AC_POWER_rolling_min_8,TOTAL_AC_POWER_rolling_max_8,TOTAL_AC_POWER_rolling_mean_16,TOTAL_AC_POWER_rolling_std_16,TOTAL_AC_POWER_rolling_min_16,TOTAL_AC_POWER_rolling_max_16,TOTAL_AC_POWER_rolling_mean_32,TOTAL_AC_POWER_rolling_std_32,TOTAL_AC_POWER_rolling_min_32,TOTAL_AC_POWER_rolling_max_32,TOTAL_AC_POWER_rolling_mean_96,TOTAL_AC_POWER_rolling_std_96,TOTAL_AC_POWER_rolling_min_96,TOTAL_AC_POWER_rolling_max_96,TOTAL_AC_POWER_ewm_4,TOTAL_AC_POWER_ewm_12,TOTAL_AC_POWER_ewm_24,TOTAL_AC_POWER_ewm_48,solar_declination,solar_elevation,theoretical_irradiance,inverter_efficiency,temp_loss_factor,temp_difference,temp_ratio,TOTAL_AC_POWER_diff_1,TOTAL_AC_POWER_diff_4,TOTAL_AC_POWER_pct_change_1,TOTAL_AC_POWER_momentum_8,TOTAL_AC_POWER_momentum_16,TOTAL_AC_POWER_momentum_32,TOTAL_AC_POWER_cv_8,TOTAL_AC_POWER_cv_16,TOTAL_AC_POWER_cv_32,TOTAL_AC_POWER_skew_16,TOTAL_AC_POWER_kurt_16,TOTAL_AC_POWER_skew_32,TOTAL_AC_POWER_kurt_32,TOTAL_AC_POWER_skew_96,TOTAL_AC_POWER_kurt_96,TOTAL_AC_POWER_vs_daily_mean,TOTAL_AC_POWER_vs_daily_max_ratio,weather_regime,pca_1,pca_2
2020-05-16 06:00:00,21.9232375,20.25681407142857,0.0062059593785714,1131.05357143,109.162500001,1.571428572,150899116.572,6,0,137,5,20,1.0,6.123233995736766e-17,0.705583610107178,-0.7086266782644596,0.25,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,20470.8976196,0.0,21.959989266666664,21.93278,21.85855535714285,22.23601830769231,20.5434348,20.6822592,20.81391042857143,21.241316538461536,27.29062500025,54.58124999821325,0.0,109.162500001,13.645312500125,38.59477199812769,0.0,109.162500001,6.8226562500625,27.290625005024665,0.0,109.162500001,449.3659784245625,1263.3101240125993,0.0,4894.9928571,5738.959603150979,7251.6589166773365,0.0,25352.546429,43.667503567903346,91.48936618870647,1020.1188757713899,3191.908689188676,19.263625174941613,7.406501117471806,176.2173954114416,0.09651399611689922,1.0189727437142857,-1.6664234285714308,0.9239882600108021,109.162500001,109.162500001,inf,95.517187500875,102.3398437509375,-340.2034784235625,2.8284271245362933,4.000000000699825,2.811316798930024,4.000000005686747,16.000003492284037,3.104033481158884,8.910551897914477,0.8695841906449711,-0.6644739130529821,-6423.709010662805,0.004556864987985425,0,-3.5860015685291455,-1.4910630880756535
2020-05-16 06:15:00,21.860400400000003,20.4303872,0.0236337368666666,7475.3392856,722.4499999999999,90.732142856,150899205.731,6,15,137,5,20,1.0,6.123233995736766e-17,0.705583610107178,-0.7086266782644596,0.2604166666666667,1,0,1,0,109.162500001,0.0,0.0,0.0,0.0,0.0,12721.8767857,0.0,21.9232375,21.866251666666663,21.89991073333333,21.6884114,20.25681407142857,20.472369333333333,20.712640333333333,19.9192038,207.90312500025,346.8696279421856,0.0,722.4499999999999,103.951562500125,252.813605854248,0.0,722.4499999999999,51.9757812500625,180.85477498543685,0.0,722.4499999999999,318.9740141401875,971.221994351161,0.0,4875.0053572,5746.485123984313,7246.013200463624,0.0,25352.546429,315.1805021407421,188.56023749422883,996.3001237996324,3089.5938456787767,19.263625174941613,10.704351008078747,253.90826673148547,0.09664444280029937,1.0182784512,-1.4300132000000048,0.9345843088949092,613.2874999989999,722.4499999999999,5.618115195175832,618.498437499875,670.4742187499374,403.47598585981245,2.4320327638552235,3.4795970476195466,3.0448310874763416,3.859103158756691,15.121505561042323,3.964332871070034,16.782568097558713,0.870210156549527,-0.6624972393773595,-5810.421510663805,0.030157857419351078,0,-3.4822840857987383,-1.5464808350828136
2020-05-16 06:30:00,21.985833666666664,21.195638,0.0495149681333333,15531.4285715,1505.28571429,364.42857145,150899479.431,6,30,137,5,20,1.0,6.123233995736766e-17,0.705583610107178,-0.7086266782644596,0.2708333333333333,1,0,1,0,722.4499999999999,109.162500001,0.0,0.0,0.0,0.0,14665.9857143,0.0,21.860400400000003,21.876585066666664,21.92704853333333,21.510408533333337,20.4303872,20.760192866666667,20.72603773333333,19.59269193333333,584.22455357275,691.4868568435675,0.0,1505.28571429,292.112276786375,549.9479037088023,0.0,1505.28571429,146.0561383931875,404.8388326695464,0.0,1505.28571429,213.67027529925,554.6433554875044,0.0,2558.0166667,5762.1651835081675,7235.067578199552,0.0,25352.546429,791.2225870004454,391.13339583196404,1037.027217009875,3023.9930377308633,19.263625174941613,14.024157806548562,331.26645381321754,0.09691869021322241,1.015217448,-0.7901956666666656,0.9640588717877593,782.83571429,1505.28571429,1.0835846277112604,1213.1734375036249,1359.2295758968125,1291.61543899075,1.882659331401485,2.7718029322376587,2.595790896561134,3.0569088607657737,9.383007528570802,3.1657458120385584,10.654181973517975,0.870746512771728,-0.6587721284218853,-5027.585796373804,0.0628364481236679,0,-3.3005703681046077,-1.5777755709376744
2020-05-16 06:45:00,22.13967073333333,22.189410333333328,0.0792696434666666,24837.357141,2414.7017856,844.14285715,150899959.142,6,45,137,5,20,1.0,6.123233995736766e-17,0.705583610107178,-0.7086266782644596,0.28125,1,0,1,0,1505.28571429,722.4499999999999,0.0,0.0,0.0,0.0,17185.6589285,0.0,21.985833666666664,21.959989266666664,22.028684400000003,21.496287,21.195638,20.5434348,20.796402866666664,19.6248698,1187.89999997275,997.6797430689085,109.162500001,2414.7017856,593.949999986375,910.9106455363255,0.0,2414.7017856,296.9749999931875,693.7537430049379,0.0,2414.7017856,209.191685264875,535.3456725676559,0.0,2414.7017856,5787.318327108166,7219.003793397563,0.0,25352.546429,1440.6142664402678,702.4516201254371,1147.261716033338,2998.7792434936773,19.263625174941613,17.36363210734272,407.9606970233085,0.0972205606213214,1.0112423586666668,0.049739599999998774,1.0022466278111857,909.4160713100002,2414.7017856,0.604148476715562,1820.751785613625,2117.726785606813,2205.510100335125,1.5336487003236323,2.3360678273284026,2.559115444238667,2.514074263484263,5.91380441501298,3.0491578520447793,9.684281872209356,0.8702919968246471,-0.6537579579679452,-4118.169725063804,0.10079899253979828,0,-3.087812931267807,-1.6086813717990265
2020-05-16 07:00:00,22.45271393333333,23.1112346,0.1090379683333333,34152.964285,3337.7285714,1554.51785715,150900669.519,7,0,137,5,20,0.9659258262890683,-0.25881904510252063,0.705583610107178,-0.7086266782644596,0.2916666666666667,1,0,1,0,2414.7017856,1505.28571429,109.162500001,0.0,0.0,0.0,16736.7428575,0.0,22.13967073333333,21.9232375,21.93278,21.6459126,22.189410333333328,20.25681407142857,20.6822592,20.065205933333328,1995.0415178225,1131.1164370542067,722.4499999999999,3337.7285714,1011.166071411375,1286.817651277876,0.0,3337.7285714,505.5830357056875,1022.4521168700746,0.0,3337.7285714,279.0580357101875,756.026745491701,0.0,3337.7285714,5822.086333060251,7198.84704836644,0.0,25352.546429,2199.459988424161,1107.8788549500837,1322.5290999821952,3012.797769943901,19.263625174941613,20.720722781734757,483.66257983801853,0.09772881040565876,1.0075550616,0.6585206666666679,1.0293292235683378,923.0267857999997,3228.566071399,0.38225291060968347,2326.562499988625,2832.1455356943125,3058.6705356898124,1.2726076236732797,2.022322832574765,2.7092097296809756,2.081426928539603,3.526690723828702,3.167607591841098,9.964770761021809,0.867987502896055,-0.6484489961583865,-3195.1429392638047,0.13932970082465995,0,-2.860807132403396,-1.3942384986319691
2020-05-16 07:15:00,22.6524518,24.241701266666663,0.1381154516666666,43348.053572,4249.375,2492.4642857,150901607.75,7,15,137,5,20,0.9659258262890683,-0.25881904510252063,0.705583610107178,-0.7086266782644596,0.3020833333333333,1,0,1,0,3337.7285714,2414.7017856,722.4499999999999,0.0,0.0,0.0,21747.0660709,0.0,22.45271393333333,21.860400400000003,21.866251666666663,21.674314200000005,23.1112346,20.4303872,20.472369333333333,20.11216013333333,2876.7727678225,1181.9480348488487,1505.28571429,4249.375,1542.337946411375,1638.7141923023353,0.0,4249.375,771.1689732056875,1373.8732302542473,0.0,4249.375,392.2142299064375,1030.9801860922908,0.0,4249.375,5866.350655976917,7175.698406800321,0.0,25352.546429,3019.425993054497,1591.1859658406038,1556.7136935563174,3063.913352921923,19.263625174941613,24.093580939568305,558.0479351731708,0.0980291996950197,1.0030331949333333,1.5892494666666614,1.070157944963232,911.6464286,3526.925,0.2731337821809796,2707.037053588625,3478.2060267943125,3857.1607700935624,1.0624871132265163,1.7815462991763875,2.6286149442824414,1.7318194519468928,1.914105800120487,2.8602030211285894,7.620163599801449,0.8631438593353131,-0.6439886547401594,-2283.4965106638047,0.1773853489810437,0,-2.631507831352545,-1.418741603475685
2020-05-16 07:30:00,22.97513853333333,25.668487533333334,0.1741175246666666,54443.982143,5338.8321429,3675.8035714,150902790.805,7,30,137,5,20,0.9659258262890683,-0.25881904510252063,0.705583610107178,-0.7086266782644596,0.3125,1,0,1,0,4249.375,3337.7285714,1505.28571429,0.0,0.0,0.0,25352.546429,0.0,22.6524518,21.985833666666664,21.876585066666664,21.73142093333333,24.241701266666663,21.195638,20.760192866666667,20.351884,3835.159374975,1251.3650605867506,2414.7017856,5338.8321429,2209.691964273875,1973.733235345261,0.0,5338.8321429,1104.8459821369374,1766.3581082377077,0.0,5338.8321429,552.4229910684687,1350.815663410911,0.0,5338.8321429,5921.963490798792,7150.398459697,0.0,25352.546429,3947.188452992699,2167.7469279192537,1859.3270627609759,3157.9013053601984,19.263625174941613,27.480527967083308,630.7982335173723,0.09806101487722324,0.9973260498666666,2.693349000000005,1.1172288470031368,1089.4571428999998,3833.5464286099996,0.2563805601764966,3129.140178626125,4233.986160763063,4786.409151831531,0.8932164606001307,1.5987369613466909,2.4452560542388566,1.4828336998831089,1.0134729194352916,2.580023916470261,5.941838894958548,0.8544409255272868,-0.6422762457235919,-1194.0393677638049,0.22286350411990696,0,-2.3560059380096336,-1.4279391992845623
2020-05-16 07:45:00,23.38855407142857,27.937476071428577,0.2436428057142857,75347.571428,7404.7499999,5239.1964287,150904354.194,7,45,137,5,20,0.9659258262890683,-0.25881904510252063,0.705583610107178,-0.7086266782644596,0.3229166666666667,1,0,1,0,5338.8321429,4249.375,2414.7017856,0.0,0.0,0.0,13989.1960714,0.0,22.97513853333333,22.13967073333333,21.959989266666664,21.78016573333333,25.668487533333334,22.189410333333328,20.5434348,20.50589406666667,5082.67142855,1750.8926976118664,3337.7285714,7404.7499999,3135.285714261375,2464.6488966574943,109.162500001,7404.7499999,1567.6428571306874,2335.829978498373,0.0,7404.7499999,783.8214285653437,1809.4871697917824,0.0,7404.7499999,5999.09630329775,7125.740351292343,0.0,25352.546429,5330.21307175562,2973.439722131453,2303.0201056985393,3333.271838538592,19.263625174941613,30.880026544600252,701.601946924284,0.0982745675748258,0.9882500957142857,4.548922000000008,1.1944935110613344,2065.9178570000004,4990.0482143,0.38696063140839154,4269.464285638625,5837.107142769313,6620.928571334656,0.7861002541001683,1.490026869240948,2.308545165834202,1.455282461474899,1.2397598165484913,2.5314115334110516,6.019671824282577,0.8364434711479097,-0.6519709949908518,871.8784892361955,0.30910290639203286,0,-1.9388678604754594,-1.4469896397955815
2020-05-16 08:00:00,23.8905234,30.79129613333333,0.2980529893333333,92338.642858,9070.4714286,7313.9285714,150906428.929,8,0,137,5,20,0.8660254037844387,-0.4999999999999998,0.705583610107178,-0.7086266782644596,0.3333333333333333,1,0,1,0,7404.7499999,5338.8321429,3337.7285714,109.162500001,0.0,0.0,15723.0553573,0.0,23.38855407142857,22.45271393333333,21.9232375,21.85855535714285,27.937476071428577,23.1112346,20.25681407142857,20.81391042857143,6515.85714285,2147.7518334790084,4249.375,9070.4714286,4255.449330336251,2892.1651510872653,722.4499999999999,9070.4714286,2134.5473214181875,2949.9645989520313,0.0,9070.4714286,1067.2736607090937,2320.9057267412954,0.0,9070.4714286,6093.580380679,7105.4640584872595,0.0,25352.546429,6826.316414493373,3911.4446137500854,2844.482685835092,3570.072151709402,19.263625174941613,34.29065350327617,770.1558830231146,0.0982305040214716,0.9768348154666667,6.90077273333333,1.2888497927732019,1665.7214286999997,5732.7428572,0.22495309480029646,4815.022098263749,6935.924107181812,8003.197767890906,0.6796380185917374,1.3820094637171514,2.174611641028686,1.3198763891176573,0.737493636422156,2.374303098334191,5.068551349980436,0.8102194321954261,-0.6753261345621981,2537.599917936195,0.378636561796687,0,-1.4732110435933925,-1.2310021947050593
2020-05-16 08:15:00,24.42785433333333,33.0092104,0.3386504113333334,105235.303573,10321.0410714,9738.4285713,150908853.429,8,15,137,5,20,0.8660254037844387,-0.4999999999999998,0.705583610107178,-0.7086266782644596,0.34375,1,0,1,0,9070.4714286,7404.7499999,4249.375,722.4499999999999,0.0,0.0,12603.7660715,0.0,23.8905234,22.6524518,21.860400400000003,21.89991073333333,30.79129613333333,24.241701266666663,20.4303872,20.712640333333333,8033.773660700001,2157.522886725054,5338.8321429,10321.0410714,5455.273214261249,3192.5143451910594,1505.28571429,10321.0410714,2779.6123883806877,3524.5710058324876,0.0,10321.0410714,1389.8061941903438,2829.2765054009947,0.0,10321.0410714,6201.09122517275,7090.359599972277,0.0,25352.546429,8224.206277256026,4897.536388652396,3442.674920462235,3848.5877130691765,19.263625174941613,37.71107322080741,836.166483334896,0.0980758426210123,0.9679631584,8.581356066666672,1.3512938938299168,1250.569642800001,6071.666071400001,0.13787261804902928,4865.767857138751,7541.428683019313,8931.234877209657,0.5852162155407992,1.2680080937061116,2.035734563011672,1.1105389900889635,-0.005743043936822412,2.1499757164661135,3.7514804698123116,0.7780505512061598,-0.7100129688993608,3788.169560736196,0.4308401758606793,0,-1.0994050996417049,-1.2132071010374192
